"HY_antiguedad","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","HY_precio_anterior","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_ind_tienda","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","TARGET","img_count","precio_metros","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_B","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G"
1,4.27197802197802e-05,0.227670248696953,0,1,1,1,0.702421171158186,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0020440940283253,0,0.0238,0,1,0.574174639593768,1,0.028523342500744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4.1978021978022e-05,0.227670248696953,0,1,1,1,0.700646405069883,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000511023507081326,0,0.0833,0,0.847826086956522,0.479124933082426,1,0.0289540127407177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3.43956043956044e-05,0.227670248696953,0,1,1,1,0.693244103289307,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000949043656008176,0.3333,0.3469,0,0.804347826086957,0.689447037284551,1,0.0349635138263804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2.08791208791209e-05,0,0,0,0,0,0.56621849105184,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00941743320192729,0.093,0.2258,0,1,0.631980049824128,0.4,0.0470439384559787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.03296703296703e-05,0.227670248696953,0,1,0,1,0.685124543614891,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00197109067017083,0.1562,0.3125,0,0.978260869565217,0.661679831530048,1,0.0391862468327915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,7.41758241758242e-07,0,0,0,0,0,0.42759296052073,3.56435141339507e-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00335815447510585,0.1667,0.2845,0.0652173913043478,1,0.548289776706347,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5.98901098901099e-06,0,0,0,0,0,0.556238521102933,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00109505037231713,0,0.05,0.217391304347826,1,0.548974355476233,0.4,0.161115671412586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.000247252747252747,0,0,0,0,0,0.785118663075739,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584026865235801,0,0,0.565217391304348,0.869565217391304,0.570737656718925,0.6,0.005508406841775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000294835164835165,0.528633946819448,0,0,0,0,0.793191181596015,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00102204701416265,0.125,0.125,0.0652173913043478,0.91304347826087,0.541080540105441,0.7,0.00466692079843946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,7.41758241758242e-07,0,0,0,0,0,0.42759296052073,3.56435141339507e-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0011680537304716,0.25,0.3667,0.195652173913043,0.91304347826087,0.507825915920962,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.53681318681319e-05,0.227670248696953,0,1,0,0,0.695567348991072,0.00273728566823594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01598773543583,0.0217,0.0561,0,1,0.49180058539075,0.5,0.0265962327225992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1.10549450549451e-05,0,0,0,0,0,0.572474844885298,0.000376186642802269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00226310410278873,0.3627,0.6529,0.0652173913043478,1,0.507195172411697,1,0.0898321209211958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5.53571428571429e-05,0.36084880671453,0,0,0,0,0.671000000039229,0.00184214373002208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0224120309534239,0.1136,0.1477,0.0217391304347826,1,0.598964329767753,0.9,0.0210271632795236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1.94505494505494e-05,0.227670248696953,0,0,0,0,0.661741550102634,0.00155997942341119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0465031391444006,0.1756,0.1479,0,0.978260869565217,0.57296515277578,0.8,0.0590185267338778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.21978021978022e-05,0.227670248696953,0,1,0,0,0.689317379005046,0.00247782423686961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0527814279456855,0.309,0.1501,0,1,0.595478981658921,1,0.022908615572981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,4.57802197802198e-05,0.227670248696953,1,1,0,0,0.699891630946402,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0137246313330413,0.2344,0.1317,0,1,0.545131041787728,1,0.0265206864419249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0.000130054945054945,0,0,0,0,0,0.812286087751566,0.017844427509541,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0240181048328223,0.4064,0.2827,0.0434782608695652,1,0.686250874891651,1,0.0108346273539533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.87692307692308e-05,0.227670248696953,0,1,0,0,0.680419203594318,0.00214376764398545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0841728719521098,0.358,0.1612,0,1,0.551159083142891,0.7,0.0304453668804813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2.1978021978022e-06,0,0,0,1,0,0.433486226128396,3.88867820260299e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00708132574098409,0.1471,0.1902,0,0.956521739130435,0.562893796722135,0.2,0.342151566621128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1.37362637362637e-05,0,0,0,0,0,0.593890131524126,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00306614104248795,0.0526,0.0263,0.0217391304347826,1,0.477781179477111,0.5,0.075001391658196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,8.07692307692308e-05,0.36084880671453,0,0,0,0,0.704499920953642,0.0031653970299904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0383997663892539,0.2654,0.1641,0.0869565217391304,1,0.552345638684621,1,0.0151309722811353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.36648351648352e-05,0.227670248696953,0,0,0,0,0.675439319958006,0.0026043116846607,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0017520805957074,0.2143,0.3809,0.239130434782609,0.956521739130435,0.516441758212278,0.1,0.0218337519980479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5.6489010989011e-05,0.227670248696953,0,1,1,1,0.697963415975058,0.00284755677656664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0857059424733538,0.1909,0.1282,0,1,0.582690666330107,0.9,0.0214338665327087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,7.83791208791209e-05,0.36084880671453,0,0,0,0,0.689136939916134,0.00246809443319337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00978244999269966,0.0444,0.0439,0,1,0.559963986514384,1,0.0152523574879957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,6.42857142857143e-05,0.227670248696953,0,0,0,0,0.699815644803041,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0708862607679953,0.4619,0.172,0.304347826086957,1,0.553989322128217,1,0.0188843050450127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,6.1956043956044e-05,0.227670248696953,0,0,0,0,0.711805269979424,0.00356756224860822,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0825667980727113,0.4985,0.1268,0.108695652173913,1,0.50027532642985,1,0.0199300942989902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.21978021978022e-05,0.227670248696953,1,1,0,0,0.69213507572993,0.00275350200769634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0992115637319317,0.2596,0.1143,0,1,0.499575978215637,1,0.023002258259264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1.37362637362637e-05,0,0,0,0,0,0.593890131524126,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00299313768433348,0.1667,0.2599,0.0217391304347826,1,0.533806182788735,0.5,0.075001391658196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.37362637362637e-05,0,0,0,0,0,0.593890131524126,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00211709738647978,0.1176,0.1471,0.0217391304347826,1,0.485789702264256,0.5,0.075001391658196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5.19230769230769e-05,0.227670248696953,0,0,0,0,0.685028065807239,0.00231241757437357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0262082055774566,0.2361,0.124,0,1,0.536323640015461,0.8,0.0228865208957135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,5.04285714285714e-05,0.36084880671453,0,1,0,0,0.680210818131706,0.00213403784030921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0413929040735874,0.4265,0.323,0,0.91304347826087,0.672616363665743,1,0.023399075733232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,6.17472527472528e-05,0,0,0,0,0,0.66354362821625,0.00175781876482802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000657030223390276,0,0.15,0.869565217391304,0.978260869565217,0.459433755808665,0,0.0186416211262812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1.64835164835165e-05,0,0,0,0,0,0.534166701100069,0.000201050176629991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00379617462403271,0.2353,0.2168,0.0434782608695652,0.978260869565217,0.704104336992564,0.4,0.0562158495786035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.03571428571429e-05,0.227670248696953,0,1,0,0,0.680419203594318,0.00212430803663297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00489122499634983,0.1923,0.3363,0.0217391304347826,0.934782608695652,0.624743241666443,0.5,0.0292474484286829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.57747252747253e-05,0,0,0,0,0,0.554671763199536,0.000282131873931972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00496422835450431,0.1034,0.1103,0.0217391304347826,1,0.576292203439827,0.1,0.0609966644897815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6.7967032967033e-06,0,0,0,0,0,0.565556614720929,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00138706380493503,0.1538,0.2564,0,0.956521739130435,0.488517702719488,0.3,0.144347613577182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.27197802197802e-05,0,0,1,0,0,0.544333983512524,0.000239969391334942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.010293473499781,0.1369,0.1541,0.0434782608695652,1,0.653145656371783,0.3,0.0415616859669518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.42857142857143e-05,0,0,0,0,0,0.516365319184465,0.000152401158248803,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00897941305300044,0.0263,0.0607,0,1,0.557300096620301,0.2,0.062702800709752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,9.34065934065934e-06,0,0,0,0,0,0.547975172532564,0.000262672266579496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00248211417725215,0.1579,0.3026,0.0217391304347826,0.978260869565217,0.486950656229731,0.3,0.101768923914994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.56043956043956e-05,0.227670248696953,0,0,0,0,0.665161762669591,0.00167349379963396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0112425171557892,0.129,0.1678,0.108695652173913,1,0.417937923255295,0.7,0.0253018574642369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6.27142857142857e-05,0.36084880671453,0,0,0,0,0.640861064025534,0.00111889499008841,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0300773835596437,0.2708,0.1317,0.0434782608695652,1,0.468901894857266,0.3,0.0177267549025421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.62472527472527e-05,0,0,0,0,0,0.527153948637766,0.000181590569277516,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.00350416119141481,0.1905,0.294,0,1,0.488932498372654,0.3,0.0562845711125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.62472527472527e-05,0,0,0,0,0,0.527153948637766,0.000181590569277516,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.00131406044678055,0,0.2857,0.0217391304347826,0.978260869565217,0.355214663856178,0.3,0.0562845711125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000109340659340659,0.455340497393906,0,0,0,0,0.71002594491944,0.00343783153292506,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.154183092422251,0.3709,0.1534,0.0652173913043478,1,0.519826106479082,0.6,0.0112648227813535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,9.06593406593407e-05,0.36084880671453,0,0,0,0,0.683165820445106,0.00221836280550327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0213899839392612,0.0566,0.0981,0,1,0.483616790750328,0.5,0.0130721013837727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.63076923076923e-05,0,0,0,0,0,0.601412879260671,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0154037085705942,0.4641,0.3205,0.0217391304347826,1,0.564687956890332,0.6,0.0639752584997917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.63076923076923e-05,0,0,0,0,0,0.601412879260671,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00240911081909768,0,0.0227,0.0217391304347826,0.978260869565217,0.393326123300029,0.4,0.0639752584997917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.63076923076923e-05,0,0,0,0,0,0.601412879260671,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0020440940283253,0.1333,0.1667,0.195652173913043,0.978260869565217,0.699597325808151,0.3,0.0639752584997917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.73241758241758e-05,0,0,0,0,0,0.686081139308101,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00788436268068331,0.0441,0.2177,0.0217391304347826,0.934782608695652,0.555927071383421,0.3,0.0318872515373775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
