"HY_antiguedad","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_ind_tienda","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","img_count","precio_metros","TARGET","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_B","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G"
1,3.8956043956044e-05,0.227670248696953,0,1,0,0,0.688955973234509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.30033581544751e-05,0,0,0.217391304347826,0.217391304347826,0.1,0.030679512639943,5.06259503302697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4.5989010989011e-05,0.227670248696953,0,1,0,0,0.68010636169967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365016790772376,0.25,0.25,0.41304347826087,0.760869565217391,0.1,0.0256539710883221,5.46645547882552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5.14835164835165e-05,0.227670248696953,0,1,0,0,0.694167234834319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002920134326179,0,0.5,0.934782608695652,0.934782608695652,0.1,0.0233898664248919,3.77276093809464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3.8956043956044e-05,0.227670248696953,0,1,0,0,0.689587055104629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000584026865235801,0.25,0.125,0.260869565217391,0.934782608695652,0.1,0.0307076149933057,3.59043938130068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3.8956043956044e-05,0.227670248696953,0,1,0,0,0.677217262099302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00014600671630895,0,0,0.260869565217391,0.391304347826087,0.1,0.0301567826678688,3.04452243772342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.000160989010989011,0.455340497393906,0,0,0,0,0.780958003678446,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0110235070813257,0.3963,0.2609,0,1,0,0.0084151775114132,4.48694955460066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000116318681318681,0.36084880671453,0,0,0,0,0.751292411290469,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.00708132574098409,0.6092,0.5871,0.0217391304347826,1,0.6,0.0112044712299642,3.88094504985728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000121978021978022,0.36084880671453,0,0,0,0,0.740862919318369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00445320484742298,0.4688,0.5607,0.0434782608695652,0.956521739130435,0,0.0105362994677342,4.81380905109942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.86813186813187e-05,0.36084880671453,0,0,0,0,0.673724796944769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131406044678055,0.7273,0.7121,0.456521739130435,0.978260869565217,0,0.0170167156123019,2.51446545202954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.90164835164835e-05,0.227670248696953,0,0,0,0,0.685508957924135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014600671630895,0,0,0.369565217391304,0.58695652173913,0,0.0409826642904439,3.23867845216438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,7.73516483516484e-05,0.36084880671453,0,0,0,0,0.752925517628305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0105854869323989,0.3737,0.2678,0.152173913043478,1,0.1,0.0168855136816312,3.49438409638827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,7.73516483516484e-05,0.36084880671453,0,0,0,0,0.752925517628305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00357716454956928,0.1364,0.2045,0.282608695652174,1,0.1,0.0168855136816312,2.99021709286588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,7.73516483516484e-05,0.36084880671453,0,0,0,0,0.752925517628305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00313914440064243,0.1667,0.25,0.239130434782609,0.91304347826087,0.1,0.0168855136816312,3.44297891567711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.48351648351648e-05,0,0,1,0,0,0.58580644440566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00452620820557746,0.0167,0.0487,0.0217391304347826,0.91304347826087,0.2,0.0685004780822695,4.14677887207052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.53846153846154e-05,0,0,0,0,0,0.554671763199536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0020440940283253,0.1111,0.0741,0,0.782608695652174,0.2,0.0625433656250581,5.14025906188976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,9.32307692307692e-05,0.227670248696953,0,0,0,1,0.746476228491961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00270112425171558,0.3043,0.6558,0,1,0.1,0.0138895619258191,4.75505463552538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,9.32307692307692e-05,0.227670248696953,0,0,0,1,0.746476228491961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00773835596437436,0.7318,0.8135,0.195652173913043,1,0.1,0.0138895619258191,4.42148770355479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,9.32307692307692e-05,0.227670248696953,0,0,0,1,0.746476228491961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00182508395386188,0.3,0.3556,0.0217391304347826,0.760869565217391,0.1,0.0138895619258191,4.07261007007609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,9.32307692307692e-05,0.227670248696953,0,0,0,1,0.746476228491961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00153307052124398,0.1497,0.5055,0,0.760869565217391,0.1,0.0138895619258191,5.28467472750688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.92582417582418e-05,0.227670248696953,0,0,0,0,0.647223901735108,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0737333917360199,0.4781,0.2078,0.260869565217391,1,0.5,0.0383740959239431,4.11919976322028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1.5032967032967e-05,0,0,1,0,0,0.520634406956137,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.00226310410278873,0.1111,0.1926,0,0.956521739130435,0.2,0.0600786263655201,5.00816558019533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.4e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000949043656008176,0.1667,0.3333,0.0217391304347826,0.956521739130435,0.2,0.0639824497038285,4.21611961914802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.0032967032967e-05,0,0,1,0,0,0.538436034373903,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000657030223390276,0,0,0.217391304347826,0.956521739130435,0.2,0.0466251964170769,4.49747361053272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.45549450549451e-05,0,0,1,0,0,0.519243841478442,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000438020148926851,0,0,0.173913043478261,0.956521739130435,0.2,0.0618860291670734,3.48124008933569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.52967032967033e-05,0,0,1,0,0,0.521994414783958,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000365016790772376,0.375,0.375,0.0217391304347826,0.434782608695652,0.2,0.0591970203025436,3.62434093297637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.56868131868132e-05,0,0,1,0,0,0.523325179142107,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000730033581544751,0,0.125,0,0.956521739130435,0.2,0.0578720331125338,4.5830268213024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.0011680537304716,0,0.1786,0,0.869565217391304,0.2,0.044726277598177,4.13899920276253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.00109505037231713,0.1667,0.2222,0,0.826086956521739,0.2,0.044726277598177,3.70843695332947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.0002920134326179,0.6667,0.6667,0,0.5,0.2,0.044726277598177,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.00014600671630895,0,0,0,0.869565217391304,0.2,0.044726277598177,2.89037175789616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000438020148926851,0.25,0.2,0,0.5,0.2,0.044726277598177,3.61091791264422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.00274725274725e-05,0,0,1,0,0,0.516365319184465,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0.000219010074463425,0.5,0.5,0,0.217391304347826,0.2,0.044726277598177,3.13549421592915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,8.09010989010989e-05,0.36084880671453,0,0,0,0,0.696697066438845,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.00248211417725215,0.1389,0.2065,0,0.934782608695652,0.9,0.0149389954434365,3.80843868917158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8.09010989010989e-05,0.36084880671453,0,0,0,0,0.696697066438845,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.000730033581544751,0.1667,0.3333,0,0.717391304347826,0.5,0.0149389954434365,3.05823747890539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6.55164835164835e-05,0.36084880671453,0,0,0,0,0.724859511739161,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00525624178712221,0.1429,0.1269,0.0217391304347826,1,0,0.0191926567615361,3.05588619637374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4.83516483516484e-05,0.36084880671453,0,0,1,1,0.743169686245748,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0304424003504161,0.6244,0.5234,0.0217391304347826,0.978260869565217,0,0.0266629707419206,5.38898040144528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3.51648351648352e-05,0,0,0,0,0,0.602521346579993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026281208935611,0.1042,0.1458,0.391304347826087,0.956521739130435,0.4,0.0297232083496977,4.96724054844373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000128043956043956,0,0,0,0,0,0.704851374271414,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00102204701416265,0.1429,0.5238,0.0869565217391304,0.934782608695652,0,0.00954927281420645,5.32266845741187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.00013867032967033,0.36084880671453,0,0,0,0,0.755452037814276,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0023361074609432,0.5417,0.4683,0.282608695652174,0.978260869565217,0,0.00945050862327229,4.40745068701404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,5.42967032967033e-05,0.227670248696953,0,1,0,0,0.691529572359549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255511753540663,0.125,0.1927,0.41304347826087,0.978260869565217,0.1,0.0220937344102986,3.72013584376449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4.73846153846154e-05,0.227670248696953,0,1,0,0,0.68922722521734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026281208935611,0.0938,0.2344,0.630434782608696,1,0.1,0.0252323033993001,3.18635263316264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4.0456043956044e-05,0.227670248696953,0,1,0,0,0.679370188365464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00248211417725215,0.0667,0.1111,0.108695652173913,0.978260869565217,0.1,0.029130967372094,4.05056681487621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.27362637362637e-05,0.227670248696953,0,0,0,0,0.692048937087677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00569426193604906,0.38,0.3549,0.0434782608695652,1,0,0.022764561127346,3.75114977984006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1.59340659340659e-05,0.227670248696953,0,0,0,0,0.639061243513803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00430719813111403,0.2727,0.2816,0.195652173913043,0.978260869565217,0,0.0695741171207973,5.08685532000766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.76923076923077e-05,0,0,0,0,0,0.690211766989478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122645641699518,0.3433,0.3119,0.347826086956522,1,1,0.0207537357000864,4.69455374712278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000112637362637363,0.227670248696953,0,0,0,0,0.713168286645985,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.00452620820557746,0.625,0.6821,0.0434782608695652,1,0,0.0109835159051056,4.77076936663766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000152021978021978,0.227670248696953,0,0,0,0,0.73554887330191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00467221492188641,0.129,0.2581,0.0652173913043478,1,0.5,0.0083933820015678,4.18692374351519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.000184686813186813,0.36084880671453,0,0,0,0,0.794026434472444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000438020148926851,0.3333,0.5,0.173913043478261,0.956521739130435,0,0.00745814645426107,5.55230045301322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,7.18406593406593e-05,0.36084880671453,0,0,0,0,0.698587004992181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0162067455102935,0.0833,0.1014,0.217391304347826,1,0.3,0.016868716012117,4.1502521941604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1.37362637362637e-05,0,0,0,0,0,0.544333983512524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00248211417725215,0.2083,0.2743,0.282608695652174,0.978260869565217,0.1,0.0687430285893383,5.20158617758826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
